No;Latitude;longitude;Lokasi;Tanggal;aD;aL;DAz;Lag;w;lluminasi (%);Suhu_Atmosfer_C;Kelembapan_Pct;Kecepatan_Angin_ms;Kondisi_Awan_Pct;Transparansi_Index;Visibility
605;-7.503869444;112.7322667;Aula RH Pondok Pesantren Manba'ul Hikam;31/12/2024;6.35;7.91;3.37;29.18;0.12;0.38;23.51267541;83.94828942;3.373571664;77.81239804;0.38;0
606;-7.5297;112.4093806;Masjid Agung Darussalam Sooko Mojokerto;31/12/2024;6.36;7.92;3.37;29.24;0.12;0.38;24.2239005;80.13808991;3.758000375;78.8560114;0.38;0
607;-6.909997222;109.7153194;ROOF TOP GDPP Rifaiyah,Batang;31/12/2024;6.40;7.98;3.43;29.40;0.12;0.39;23.49493115;92.46983038;5.655011184;99.10794585;0.43;0
608;-7.457266667;112.7222167;RSI Siti Hajar Sidoarjo;31/12/2024;6.34;7.91;3.38;29.16;0.12;0.38;28.31217304;55.73719303;2.5;13.29874377;0.38;1
609;-6.801030556;110.8358778;GSG Ma'had Aly TBS Kudus;31/12/2024;6.36;7.95;3.45;29.18;0.12;0.39;26.40508323;87.63763738;3.117794099;86.58787573;0.25;0
610;-7.16975;112.6174694;Balai Rukyat NU Condrodipo;31/12/2024;6.33;7.91;3.42;29.06;0.12;0.38;22.60980983;76.41582679;4.758204317;84.07542169;0.38;0
611;-7.70375;108.6553833;Pantai Barat Pangandaran;31/12/2024;6.50;8.02;3.31;29.90;0.12;0.39;28.40862617;79.1870984;3.662269037;88.63917906;0.49;0
612;-6.930063889;107.6233639;POB Al-Biruni UNISBA;31/12/2024;6.47;8.04;3.41;29.73;0.12;0.40;21.28194962;85.05753496;5.652902587;84.07977232;0.53;0
613;-6.256272222;106.9805944;Rooftop Grand Kamala Lagoon;31/12/2024;6.44;8.05;3.50;29.54;0.12;0.40;25.42462664;87.27713549;5.73868049;88.11953614;0.38;0
614;-7.221061111;113.2976611;Pelabuhan Trunojoyo Taddhen;31/12/2024;6.31;7.89;3.42;28.98;0.12;0.38;25.18694222;88.98378233;4.364600574;89.65224473;0.15;0
615;-6.660036111;111.4679694;Pantai Florida;31/12/2024;6.32;7.93;3.48;29.02;0.12;0.38;27.81;60.33166422;2.39;63.41564754;0.23;0
616;-6.98565;112.7867639;Pantai Gebang;31/12/2024;6.31;7.90;3.44;28.95;0.12;0.38;24.76707149;75.9533473;4.997935076;77.42203151;0.29;0
617;-8.274575;113.1906833;Pondok Pesantren Hadirul Ulum Kedung Ulum Kedung Pedati;31/12/2024;6.39;7.90;3.27;29.44;0.12;0.38;25.82044667;84.43409119;4.732945577;80.44388398;0.41;0
618;-7.011655556;112.4245972;Lingkaran Studi ilmu Hisab Rukyat Al-Kaukaba;31/12/2024;6.32;7.91;3.44;29.02;0.12;0.38;24.39825406;89.93875209;5.258698437;85.92232784;0.38;0
619;-5.400280556;105.2109583;Pos Hilal Kemiling;31/12/2024;6.43;8.08;3.61;29.45;0.13;0.40;28.03;77.41017621;2.07;63.81676116;0.25;0
620;-6.277961111;106.485;Masjid Agung Al-Amjad;31/12/2024;6.46;8.06;3.50;29.63;0.12;0.40;29.78672328;44.95943483;4.75;1.746733435;0.38;0
621;-6.322255556;106.70795;Menara Masjid AlItishom Walikota Tangerang Selatan;31/12/2024;6.45;8.05;3.49;29.61;0.12;0.40;28.91246665;55.85389083;4.87;17.86164424;0.38;0
622;-8.193730556;112.0537389;Sawah maron,Blitar;30/01/2025;11.39;12.48;2.32;49.06;0.33;1.01;25.03963788;87.33240955;4.320381324;81.64233664;0.59;0
623;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;30/01/2025;11.34;12.42;2.22;48.83;0.32;1.00;23.01363714;80.64357626;3.812051845;83.61194409;0.44;0
624;-8.274575;113.1906833;Pondok Pesantren Hadirul Ulum Kedung Ulum Kedung Pedati;30/01/2025;11.35;12.45;2.31;48.90;0.33;1.01;26.49057611;88.06938469;4.581901066;85.12286331;0.49;0
625;-6.256272222;106.9805944;Danau Kamala Lagoon;30/01/2025;11.61;12.64;1.95;49.85;0.34;1.04;24.79301107;84.4867774;4.975855631;87.59960443;0.57;0
626;-7.457266667;112.7222167;RSI Siti Hajar Sidoarjo;30/01/2025;11.39;12.45;2.13;49.00;0.33;1.01;29.14592496;43.49986846;3.09;10.61389816;0.35;1
627;-6.250586111;106.9782444;Grand Kamala Lagoon;30/01/2025;11.61;12.64;1.95;49.85;0.34;1.04;23.49460025;76.63091436;5.139647439;80.34309721;0.57;0
628;-6.224522222;106.7679583;"Pondok PesantrenalFalah
Jakbar,DKI Jakarta";30/01/2025;11.61;12.65;1.95;49.88;0.34;1.04;24.09370076;86.25609255;6.842915035;79.04678539;0.57;0
629;-3.819958333;102.2731972;Pantai Pasir Putih (PantaiPanjang);30/01/2025;11.81;12.78;1.44;50.63;0.34;1.06;30.54296202;55.308726;4.01;24.70869174;0.58;1
630;5.466572222;95.242275;Obs Tgk Chiek Kuta Karang Lhoknga, AcehBesar;30/01/2025;12.01;12.92;0.72;52.09;0.35;1.09;28.71;74.86142223;5.22;35.26618861;0.71;3
631;-6.142655556;106.9515556;Pantai Mangkang;30/01/2025;11.61;12.64;1.92;49.86;0.34;1.04;24.85572168;81.85048516;6.35647846;78.23332746;0.57;0
632;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;28/02/2025;4.60;5.76;1.92;18.55;0.06;0.18;24.99744354;77.05554846;2.744437532;84.00702141;0.6;0
633;-7.720275;111.5691889;Desa Panggung;28/02/2025;4.68;5.84;1.95;18.86;0.06;0.18;23.76017418;95.7740282;4.01473332;95.21554454;0.57;0
634;-8.223380556;113.6143944;POB Sunan Kaliwining;28/02/2025;4.60;5.77;1.96;18.55;0.06;0.18;25.4145138;89.42366495;3.336951697;78.74594324;0.7;0
635;-7.580522222;112.7859722;Dusun Kaligunting, Des Tambakan;28/02/2025;4.64;5.79;1.91;18.71;0.06;0.18;25.4924933;92.27307633;4.241793521;94.94711578;0.57;0
636;-7.16975;112.6174694;Balai Rukyat NU Condrodipo;28/02/2025;4.66;5.80;1.88;18.77;0.06;0.18;24.83785471;92.73783303;3.71156122;92.15096919;0.57;0
637;-7.15425;113.4739111;OBS Jokotole IAIN Madura;28/02/2025;4.64;5.77;1.86;18.66;0.06;0.18;25.75554128;83.00737346;1.237310934;87.81801193;0.6;0
638;-6.930063889;107.6233639;POB Al-Biruni UNISBA;28/02/2025;4.82;5.98;1.96;19.44;0.06;0.19;19.69082725;94.03473518;3.381524777;95.66435421;0.58;0
639;-7.580522222;112.7859722;Dusun Kaligunting, Des Tambakan;28/02/2025;4.64;5.79;1.91;18.71;0.06;0.18;25.25319148;92.19886159;3.381941945;97.96655893;0.57;0
640;-8.721563889;115.1692278;Pengamatan Kuta Bali;28/02/2025;4.54;5.71;1.97;18.31;0.06;0.17;28.63;60.99356674;0.96;39.02892879;0.7;0
641;-6.322255556;106.70795;Menara Masjid AlItishom Walikota Tangerang Selatan;28/02/2025;4.87;6.01;1.92;19.62;0.06;0.20;25.17563114;89.92848977;1.965283019;78.23728712;0.51;0
642;-8.275222222;113.2239389;AWR JATI MULYO KUNIR LUMAJANG;28/02/2025;4.61;5.78;1.97;18.60;0.06;0.18;30.14728395;61.03403805;4.32;20.12254324;0.7;0
643;-7.3675;111.4614111;Bukit Kerek Indah Ngawi;28/02/2025;4.69;5.84;1.92;18.90;0.06;0.18;23.43286724;98.97919784;4.594229711;93.61904897;0.57;0
644;-6.306136111;107.2784167;Hotel Brits;28/02/2025;4.85;5.99;1.91;19.55;0.06;0.19;23.62909729;79.26310241;2.943478266;75.24605039;0.58;0
645;-8.204969444;112.1584667;Bukit Banjarsari;28/02/2025;4.64;5.82;1.99;18.74;0.06;0.18;25.59367946;78.2116414;3.14797857;89.85016858;0.67;0
646;-6.854711111;110.5240806;Pantai Istambul Demak;28/02/2025;4.73;5.87;1.89;19.07;0.06;0.19;27.40284806;75.53959679;3.056983776;79.34009292;0.64;0
647;-6.865672222;109.6765361;UIN Gus Dur Pekalongan;28/02/2025;4.76;5.90;1.91;19.18;0.06;0.19;26.78796061;77.53113031;2.212703634;77.00003504;0.7;0
648;-6.847561111;109.1404861;Pantai Alam Indah;28/02/2025;4.78;5.92;1.92;19.25;0.06;0.19;22.96236196;98.8354007;2.396302269;93.19186065;0.7;0
649;-7.731786111;109.3909472;POB Pedalen;28/02/2025;4.74;5.92;2.00;19.14;0.06;0.19;27.0214512;78.2119249;3.565516849;78.93856463;0.61;0
650;-6.801030556;110.8358778;GSG Ma'had Aly TBS Kudus;28/02/2025;4.73;5.86;1.88;19.04;0.06;0.19;27.21948219;84.91048775;3.242789463;81.51560966;0.64;0
651;-7.221061111;113.2976611;Pelabuhan Trunojoyo Taddhen;28/02/2025;4.64;5.77;1.87;18.68;0.06;0.18;25.45822243;89.56219919;1.227772892;84.72064121;0.6;0
652;-8.141580556;112.5710306;Gedung Bupati Malang;28/02/2025;4.63;5.80;1.97;18.69;0.06;0.18;24.72249148;82.73591307;4.487045534;88.3198845;0.67;0
653;-7.457266667;112.7222167;RSI Siti Hajar Sidoarjo;28/02/2025;4.65;5.80;1.90;18.73;0.06;0.18;25.209363;80.56952579;2.367290431;76.64541069;0.57;0
654;-6.660036111;111.4679694;Puri Retno 1;28/02/2025;4.71;5.84;1.85;18.97;0.06;0.18;26.36988693;86.14237285;2.92471885;79.59750516;0.7;0
655;-6.256272222;106.9805944;Rooftop Grand Kamala Lagoon;28/02/2025;4.86;6.00;1.91;19.59;0.06;0.20;24.2800208;79.79619858;2.405114189;80.52511926;0.51;0
656;-6.162983333;106.749025;POB Masjid Al-Musariin kembangan Utara;28/02/2025;4.87;6.01;1.90;19.63;0.06;0.20;26.34072682;79.90145495;3.000807647;79.12686892;0.51;0
657;-6.660036111;111.4679694;Pasujudan Sunan Bonang;28/02/2025;4.71;5.84;1.85;18.97;0.06;0.18;25.0753505;82.01172327;2.731177466;88.35372389;0.7;0
658;-8.274575;113.1906833;Pondok Pesantren Hadirul Ulum Kedung Ulum Kedung Pedati;28/02/2025;4.61;5.78;1.97;18.60;0.06;0.18;26.20027571;87.80537359;5.172419188;79.15622217;0.7;0
659;-6.909997222;109.7153194;ROOF TOP GDPP Rifaiyah,Batang;28/02/2025;4.76;5.90;1.91;19.17;0.06;0.19;25.93719053;87.28225422;3.582283584;76.17991694;0.7;0
660;-6.857911111;109.6921028;Pelabuhan PPNP Pekalongan;28/02/2025;4.76;5.90;1.91;19.18;0.06;0.19;26.74215432;84.55959403;3.496088521;77.01085435;0.7;0
661;-7.731786111;109.3909472;POB Pedalen;28/02/2025;4.74;5.92;2.00;19.14;0.06;0.19;27.18385743;84.4986934;3.754497741;87.11362484;0.61;0
662;-6.890436111;110.1060167;Pantai Indah Kemangi;28/02/2025;4.75;5.89;1.90;19.12;0.06;0.19;26.62728751;85.78184061;3.223521823;79.4008138;0.64;0
663;-6.866597222;112.3577417;Tanjung Kodok;28/02/2025;4.68;5.81;1.85;18.83;0.06;0.18;29.37;67.09741515;0.74;33.63620343;0.7;0
664;-0.058397222;109.3440611;Lab Terpadu IAIN Pontianak;28/02/2025;4.92;5.88;1.22;19.80;0.06;0.18;29.21;64.62351209;0.26;38.98791367;0.6;0
665;-7.559213889;110.7346611;Observatorium Al-Hilal UIN Raden Mas Said Surakarta;28/02/2025;4.71;5.87;1.96;18.98;0.06;0.19;23.71767922;96.58823918;5.318891954;95.77061805;0.55;0
666;-7.646919444;112.8999167;Mabna Abuya Hasan, PPDAL WAH Raci;29/03/2025;-1.77;1.07;0.76;-7.41;0.01;0.03;28.3;69.40855141;2.95;45.59153523;0.38;0
667;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;29/03/2025;-1.80;1.08;0.73;-7.55;0.01;0.03;22.71792295;76.4732001;3.443665304;82.05191107;0.49;0
668;-7.503869444;112.7322667;Aula RH Pondok Pesantren Manba'ul Hikam;29/03/2025;-1.76;1.07;0.76;-7.38;0.01;0.03;25.55992288;77.22876383;3.512219373;76.75703387;0.38;0
669;-6.801030556;110.8358778;GSG Ma'had Aly TBS Kudus;29/03/2025;-1.69;1.06;0.82;-7.07;0.01;0.03;30.02121492;58.04319584;1.89;2.847168135;0.57;0
670;-7.720275;111.5691889;Desa Panggung;29/03/2025;-1.73;1.06;0.79;-7.24;0.01;0.03;26.44063429;82.16404151;3.616656916;87.37816106;0.58;0
671;-8.204969444;112.1584667;Bukit Banjarsari;29/03/2025;-1.76;1.07;0.76;-7.36;0.01;0.03;28.23;72.25418842;2.54;43.30254626;0.35;0
672;-6.865672222;109.6765361;UIN Gus Dur Pekalongan;29/03/2025;-1.66;1.06;0.84;-6.92;0.01;0.03;28.27;68.95061817;2.03;35.15293616;0.64;0
673;-7.457266667;112.7222167;RSI Siti Hajar Sidoarjo;29/03/2025;-1.76;1.07;0.76;-7.37;0.01;0.03;30.17364226;42.5486747;2.23;1.688808618;0.38;0
674;-6.854711111;110.5240806;Pantai Istambul Demak;29/03/2025;-1.68;1.06;0.82;-7.03;0.01;0.03;25.81948884;85.68988076;3.108141098;80.48781256;0.57;0
675;-6.256272222;106.9805944;Danau Kamala Lagoon;29/03/2025;-1.56;1.06;0.91;-6.51;0.01;0.03;27.43;63.81229108;2.58;48.69705628;0.59;0
676;-6.322183333;106.7080139;Masjidal-i'tishom Tangerang Selatan;29/03/2025;-1.55;1.06;0.91;-6.48;0.01;0.02;27.43;70.48389007;2.58;65.47650429;0.59;0
677;-6.847561111;109.1404861;Pantai Alam Indah;29/03/2025;-1.64;1.06;0.85;-6.85;0.01;0.03;24.78343359;79.73231906;3.37897743;80.12592977;0.64;0
678;-8.293886111;114.2013694;Gumuk Klasi;29/03/2025;-1.82;1.08;0.72;-7.63;0.01;0.03;25.12110248;80.01534337;1.931458422;89.53021502;0.52;0
679;-7.764486111;108.0600611;Pantai Sindangkerta;29/03/2025;-1.62;1.06;0.87;-6.78;0.01;0.03;24.61400599;87.7419598;5.382803587;77.43609844;0.6;0
680;-7.221061111;113.2976611;Pelabuhan Trunojoyo Taddhen;29/03/2025;-1.78;1.07;0.75;-7.43;0.01;0.03;28.25;75.9051295;3.96;55.38189749;0.49;0
681;-7.16975;112.6174694;Balai Rukyat NU Condrodipo;29/03/2025;-1.76;1.07;0.77;-7.33;0.01;0.03;28.77;64.57081858;3.26;68.93621971;0.38;0
682;-6.857911111;109.6921028;Pelabuhan PPNP Pekalongan;29/03/2025;-1.66;1.06;0.84;-6.92;0.01;0.03;29.47962262;49.88092108;2.55;9.771322739;0.64;0
683;-6.866597222;112.3577417;Tanjung Kodok;29/03/2025;-1.74;1.07;0.78;-7.28;0.01;0.03;25.97947796;86.80528393;4.091819039;80.63002743;0.45;0
684;-8.274575;113.1906833;PP Anwarul Ahad;28/04/2025;5.09;9.63;7.60;22.21;0.21;0.62;26.02184574;76.56034621;6.210186003;87.22908658;0.72;0
685;-7.15425;113.4739111;OBS Jokotole IAIN Madura;28/04/2025;5.23;9.63;7.48;22.83;0.21;0.62;26.70848558;79.31696117;4.897886872;82.36507185;0.74;0
686;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;28/04/2025;5.12;9.61;7.55;22.33;0.21;0.62;25.37;73.99809247;3.74;67.71311242;0.74;0
687;-8.204969444;112.1584667;Bukit Banjarsari;28/04/2025;5.13;9.67;7.61;22.41;0.21;0.63;24.57641185;84.44800814;4.751085652;86.68170007;0.73;0
688;-7.221061111;113.2976611;Pelabuhan Trunojoyo Taddhen;28/04/2025;5.23;9.64;7.49;22.82;0.21;0.62;26.96620002;88.82618817;5.141548382;88.21017403;0.74;0
689;-6.930063889;107.6233639;POB Al-Biruni UNISBA;28/04/2025;5.46;9.85;7.57;23.88;0.22;0.65;20.62639538;90.49981018;5.965364571;94.53832919;0.71;0
690;-6.801030556;110.8358778;GSG Ma'had Aly TBS Kudus;28/04/2025;5.37;9.74;7.49;23.45;0.21;0.63;29.94;70.97782334;3.17;32.58721919;0.72;0
691;-6.857911111;109.6921028;Pelabuhan PPNP Pekalongan;28/04/2025;5.40;9.78;7.52;23.60;0.21;0.64;25.76718325;78.81598401;3.97675486;77.17079938;0.71;0
692;-7.16975;112.6174694;Balai Rukyat Ibnu Syatir;28/04/2025;5.26;9.67;7.50;22.95;0.21;0.63;27.00910761;87.79829175;4.398290405;80.96103939;0.68;0
693;-6.162983333;106.749025;POB Masjid Al-Musariin kembangan Utara;28/04/2025;5.60;9.89;7.51;24.47;0.22;0.65;26.91975772;87.63183303;3.269561584;85.19964315;0.67;0
694;-7.457266667;112.7222167;RSI Siti Hajar Sidoarjo;28/04/2025;5.22;9.66;7.53;22.77;0.21;0.63;30.08254457;43.3621177;2.93;22.19720992;0.68;2
695;-6.256272222;106.9805944;Danau Kamala Lagoon;28/04/2025;5.58;9.88;7.51;24.38;0.22;0.65;25.90003384;85.16892335;1.875110145;85.84226897;0.67;0
696;-6.224522222;106.7679583;"Pondok PesantrenalFalah
Jakbar,DKI Jakarta";28/04/2025;5.59;9.89;7.51;24.43;0.22;0.65;31.91256711;63.44819729;2.14;12.11821158;0.67;0
697;-6.909997222;109.7153194;ROOF TOP GDPP Rifaiyah,Batang;28/04/2025;5.39;9.78;7.53;23.56;0.21;0.64;25.40631557;75.22790842;4.019689503;83.13635715;0.71;0
698;-8.738072222;118.1171083;Rukyatul hilal;28/04/2025;4.86;9.45;7.54;21.17;0.20;0.60;28.35;76.57202547;3.89;56.44408723;0.58;0
699;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;27/05/2025;1.73;6.42;5.95;6.67;0.09;0.29;23.65923805;89.93143891;3.074321646;77.93273414;0.5;0
700;-8.223380556;113.6143944;POB Sunan Kaliwining;27/05/2025;1.70;6.43;5.97;6.53;0.09;0.29;25.09244923;79.34370172;2.978420645;85.66086123;0.51;0
701;-7.488194444;111.6628972;Pondok Pesantren Al-Basyariah;27/05/2025;1.85;6.49;5.97;7.30;0.10;0.29;29.81095735;44.13896209;1.34;12.10142936;0.55;0
702;-8.141580556;112.5710306;Gedung Bupati Malang;27/05/2025;1.75;6.46;5.98;6.76;0.10;0.29;25.94281719;82.74798287;2.047028393;82.08037537;0.56;0
703;-8.093941667;112.1728;Hotel Santika;27/05/2025;1.77;6.47;5.98;6.86;0.10;0.29;26.0175735;85.21799648;1.843967205;83.5491557;0.56;0
704;-6.801030556;110.8358778;GSG Ma'had Aly TBS Kudus;27/05/2025;1.96;6.51;5.95;7.84;0.10;0.29;29.07;61.72868939;1.51;69.28090553;0.6;0
705;-8.204969444;112.1584667;Bukit Banjarsari;27/05/2025;1.75;6.47;5.99;6.79;0.10;0.29;24.94582568;84.72361569;2.05930418;88.73938852;0.56;0
706;-6.847561111;109.1404861;Pantai Alam Indah;27/05/2025;2.01;6.56;5.97;8.11;0.10;0.29;27.1630552;85.42992677;1.321148164;86.5064301;0.65;0
707;-7.503869444;112.7322667;Aula RH Pondok Pesantren Manba'ul Hikam;27/05/2025;1.82;6.46;5.95;7.10;0.10;0.29;26.72314;81.61673716;2.389072033;82.74539191;0.42;0
708;-6.903530556;107.6086028;POBAL-BIRUNIUNISBA;27/05/2025;2.06;6.60;5.99;8.35;0.10;0.30;26.67;77.28489473;1.43;35.67029487;0.62;0
709;-8.274575;113.1906833;Pondok Pesantren Hadirul Ulum Kedung Ulum Kedung Pedati;27/05/2025;1.71;6.44;5.98;6.57;0.10;0.29;27.88;63.94697765;1.6;34.8032203;0.51;0
710;-8.219233333;114.3692278;Banyuwangi;27/05/2025;1.68;6.41;5.96;6.40;0.09;0.28;22.91239251;89.78616717;1.810235675;87.53409997;0.57;0
711;-7.221555556;112.7700667;Pondok Pesantren Assalafi AlFithrah Surabaya;27/05/2025;1.85;6.46;5.94;7.26;0.10;0.29;28.35819909;84.54015062;2.597169173;78.85277904;0.42;0
712;-6.98565;112.7867639;Pantai Gebang;27/05/2025;1.87;6.46;5.93;7.39;0.10;0.29;27.72665771;80.69519381;1.773682783;84.94801446;0.59;0
713;-7.15425;113.4739111;OBS Jokotole IAIN Madura;27/05/2025;1.83;6.44;5.93;7.17;0.09;0.29;26.11062271;84.15675729;2.229361847;89.241802;0.5;0
714;-7.457266667;112.7222167;RSI Siti Hajar Sidoarjo;27/05/2025;1.82;6.46;5.95;7.13;0.10;0.29;31.6826962;41.84417768;1.17;6.749784471;0.42;0
715;-7.5297;112.4093806;Masjid Agung Darussalam Sooko Mojokerto;27/05/2025;1.82;6.47;5.96;7.14;0.10;0.29;32.12783858;58.81795219;1.17;17.4400496;0.42;0
716;-8.740711111;115.1606389;Pantai Patra Bali;27/05/2025;1.59;6.38;5.97;5.96;0.09;0.28;24.29887909;89.96673648;1.286158303;79.99735115;0.62;0
717;-6.866597222;112.3577417;Tanjung Kodok;27/05/2025;1.90;6.47;5.93;7.53;0.10;0.29;32.07126501;49.04229539;1.18;24.54619512;0.59;0
718;-8.325341667;113.3326444;Pantai Paseban;27/05/2025;1.70;6.43;5.98;6.52;0.10;0.29;25.29111231;80.16594108;2.420146612;84.30657919;0.51;0
719;-6.889836111;109.6745917;Observatorium Jagad Waskito;27/05/2025;1.99;6.54;5.96;7.99;0.10;0.29;27.26414961;81.47476595;1.305787716;82.88267659;0.65;0
720;-6.256272222;106.9805944;Danau Kamala Lagoon;27/05/2025;2.16;6.62;5.97;8.83;0.10;0.30;31.8078405;47.34048021;0.74;11.7086328;0.58;1
721;-6.159094444;106.7161583;MasjidRayaKHHasyimAsyari,Cengkareng,JakartaBarat;27/05/2025;2.18;6.63;5.97;8.93;0.10;0.30;29.00607715;82.86771478;1.118007701;84.4134445;0.58;0
722;-7.16975;112.6174694;Balai Rukyat Ibnu Syatir;27/05/2025;1.86;6.46;5.94;7.31;0.10;0.29;30.13;79.23354835;1.18;44.96744658;0.42;0
723;-7.16975;112.6174694;Balai Rukyat NU Condrodipo;27/05/2025;1.86;6.46;5.94;7.31;0.10;0.29;30.13;67.94674294;1.18;51.65495786;0.42;0
724;-6.159094444;106.7161583;MasjidRayaKHHasyimAsyari,Cengkareng,JakartaBarat;27/05/2025;2.18;6.63;5.97;8.93;0.10;0.30;28.58994877;81.64153793;1.848951546;87.43974176;0.58;0
725;-7.764486111;108.0600611;Pantai Sindangkerta;27/05/2025;1.94;6.58;6.02;7.77;0.10;0.30;25.41027196;87.13278579;1.863654689;84.38748049;0.64;0
726;-8.325341667;113.3326444;Pantai Paseban;27/05/2025;1.70;6.43;5.98;6.52;0.10;0.29;25.90284935;89.38739768;2.566044586;82.93889518;0.51;0
727;-7.221061111;113.2976611;Pelabuhan Trunojoyo Taddhen;27/05/2025;1.83;6.45;5.93;7.16;0.09;0.29;26.16422577;86.84085388;3.140980816;76.72656892;0.5;0
728;-6.988997222;106.5523639;Pelabuhan Ratu;27/05/2025;2.09;6.63;6.01;8.48;0.10;0.30;30.52749512;46.05529871;1.47;12.63991444;0.58;0
729;-6.866597222;112.3577417;Tanjung Kodok;27/05/2025;1.90;6.47;5.93;7.53;0.10;0.29;32.04268219;53.85360224;1.18;17.04248593;0.59;0
730;-7.3675;111.4614111;Bukit Kerek Indah Ngawi;27/05/2025;1.87;6.49;5.96;7.40;0.10;0.29;25.60582274;78.99370196;2.73518559;76.90226591;0.55;0
731;-6.322255556;106.70795;Menara Masjid AlItishom Walikota Tangerang Selatan;27/05/2025;2.16;6.63;5.97;8.84;0.10;0.30;30.15;70.54405339;0.74;62.79636965;0.58;0
732;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;25/07/2025;7.43;8.64;2.53;32.95;0.14;0.46;23.59044798;82.94336706;3.992594093;76.17028949;0.71;0
733;-7.16975;112.6174694;Balai Rukyat NU Condrodipo;25/07/2025;7.51;8.69;2.41;33.25;0.15;0.46;33.07483818;58.27344865;3.58;2.722810711;0.62;1
734;-6.991836111;110.3481111;Observatorium UIN Walisongo;25/07/2025;7.60;8.76;2.37;33.62;0.15;0.47;27.86412149;82.89584604;3.464888606;81.12529265;0.67;0
735;-7.70375;108.6553833;Pantai Barat Pangandaran;25/07/2025;7.62;8.81;2.47;33.78;0.15;0.48;25.85029216;84.61375354;4.001251179;83.14671259;0.61;0
736;-6.801030556;110.8358778;GSG Ma'had Aly TBS Kudus;25/07/2025;7.60;8.75;2.34;33.57;0.15;0.47;30.52;76.43948073;2.32;63.27421738;0.67;0
737;-5.241925;119.3802;Wisata Pantai Galesong;25/07/2025;7.39;8.50;2.15;32.49;0.14;0.44;29.63;72.77492982;2.35;62.05975099;0.74;0
738;-7.457266667;112.7222167;RSI Siti Hajar Sidoarjo;25/07/2025;7.49;8.68;2.46;33.19;0.15;0.46;33.46205054;61.42252769;2.37;17.1198312;0.62;1
739;-6.909997222;109.7153194;ROOF TOP GDPP Rifaiyah,Batang;25/07/2025;7.63;8.79;2.35;33.73;0.15;0.47;29.49;63.52001675;2.09;62.41319146;0.67;0
740;-8.141580556;112.5710306;Gedung Bupati Malang;25/07/2025;7.46;8.68;2.56;33.11;0.15;0.46;25.11200334;77.64916382;4.439003178;83.6993514;0.64;0
741;-6.162983333;106.749025;POB Masjid Al-Musariin kembangan Utara;25/07/2025;7.77;8.89;2.21;34.28;0.15;0.48;30.74179378;49.32853996;3.21;18.78919704;0.6;0
742;-5.86155;112.6224722;Pantai Jerat lanjang;25/07/2025;7.59;8.71;2.20;33.43;0.15;0.46;26.04607592;86.38876627;6.596986992;75.18676923;0.68;0
743;-7.775775;113.1709583;Triwung Kidul;25/07/2025;7.46;8.67;2.51;33.07;0.15;0.46;24.39476671;78.50040988;4.188647944;78.90015326;0.71;0
744;-6.322255556;106.70795;Menara Masjid AlItishom Walikota Tangerang Selatan;25/07/2025;7.76;8.89;2.24;34.27;0.15;0.48;26.49187968;79.21543017;2.759132817;80.56087516;0.6;0
745;-7.5297;112.4093806;Masjid Agung Darussalam Sooko Mojokerto;25/07/2025;7.50;8.69;2.47;33.23;0.15;0.46;29.03810139;75.3887844;3.164293061;82.03875954;0.62;0
746;-7.16975;112.6174694;Balai Rukyat Ibnu Syatir;25/07/2025;7.51;8.69;2.41;33.25;0.15;0.46;28.70823868;76.01014111;4.44576055;77.91622256;0.62;3
747;-6.224522222;106.7679583;"Pondok PesantrenalFalah
Jakbar,DKI Jakarta";25/07/2025;7.77;8.89;2.22;34.27;0.15;0.48;29.78;65.57014836;3.21;45.86830305;0.6;0
748;-7.472858333;111.333525;RHODY AGIEL SAPUTRO;25/07/2025;7.54;8.73;2.45;33.40;0.15;0.47;31.05942079;46.46564698;1.93;22.16873296;0.63;1
749;-6.224522222;106.7679583;"Pondok PesantrenalFalah
Jakbar,DKI Jakarta";25/07/2025;7.77;8.89;2.22;34.27;0.15;0.48;32.02330201;61.76335013;3.21;13.5978539;0.6;0
750;-7.9128;113.8210444;Masjid Agung At-Taqwa Bondowoso;23/08/2025;1.76;2.55;0.92;6.15;0.01;0.02;24.10150191;86.33064973;3.148776492;86.78326702;0.67;0
751;-7.5297;112.4093806;Masjid Agung Darussalam Sooko Mojokerto;23/08/2025;1.81;2.59;0.89;6.37;0.01;0.02;31.0005348;82.52681223;1.962292324;88.49656117;0.63;0
752;-7.011655556;112.4245972;Lingkaran Studi ilmu Hisab Rukyat Al-Kaukaba;23/08/2025;1.82;2.59;0.87;6.41;0.01;0.02;28.88032446;86.21965825;3.945215943;76.46016179;0.63;0
753;-6.98565;112.7867639;Pantai Gebang;23/08/2025;1.81;2.59;0.87;6.37;0.01;0.02;33.28292629;52.21609451;2.57;13.69665208;0.7;0
754;-7.16975;112.6174694;Balai Rukyat NU Condrodipo;23/08/2025;1.81;2.59;0.88;6.37;0.01;0.02;32.96950882;47.04393493;2.57;23.59376554;0.62;0
